iter,label,metric,df,F,R2,p,n_units,n_trt_lvls,n_each
82,N-sens (n=2/trt),Jaccard (incidence),2,1.6214335819033134,0.5194515722851403,0.2,6,3,2
82,N-sens (n=2/trt),Gower (sqrt→z),2,3.2488004410159865,0.6841307570972426,0.06666666666666667,6,3,2
82,N-sens (n=2/trt),Gower (prop→z),2,1.2514542772725392,0.45483375377514196,0.26666666666666666,6,3,2
83,N-sens (n=2/trt),Jaccard (incidence),2,0.8110695557175253,0.3509498680863847,0.5333333333333333,6,3,2
83,N-sens (n=2/trt),Gower (sqrt→z),2,2.4601739331977606,0.6212287578013574,0.2,6,3,2
83,N-sens (n=2/trt),Gower (prop→z),2,0.913466931189452,0.378487444507582,0.6666666666666666,6,3,2
84,N-sens (n=2/trt),Jaccard (incidence),2,1.137547649201524,0.4312898951971155,0.4,6,3,2
84,N-sens (n=2/trt),Gower (sqrt→z),2,4.2816788867841336,0.7405597873260088,0.2,6,3,2
84,N-sens (n=2/trt),Gower (prop→z),2,1.4903530873995265,0.49838699439187933,0.3333333333333333,6,3,2
85,N-sens (n=2/trt),Jaccard (incidence),2,2.5322705546489277,0.6280011522861223,0.06666666666666667,6,3,2
85,N-sens (n=2/trt),Gower (sqrt→z),2,3.168198261099128,0.6786768864339483,0.06666666666666667,6,3,2
85,N-sens (n=2/trt),Gower (prop→z),2,2.3910384132614535,0.6144987942324871,0.06666666666666667,6,3,2
86,N-sens (n=2/trt),Jaccard (incidence),2,1.4320154984218345,0.4884065241785457,0.4666666666666667,6,3,2
86,N-sens (n=2/trt),Gower (sqrt→z),2,2.3607736683119898,0.6114768362850364,0.13333333333333333,6,3,2
86,N-sens (n=2/trt),Gower (prop→z),2,1.5050419776469848,0.5008389196697566,0.26666666666666666,6,3,2
87,N-sens (n=2/trt),Jaccard (incidence),2,1.5188992892143558,0.5031301622551434,0.4,6,3,2
87,N-sens (n=2/trt),Gower (sqrt→z),2,3.8674696284364964,0.7205387074659724,0.2,6,3,2
87,N-sens (n=2/trt),Gower (prop→z),2,1.3405063314950938,0.4719251341325198,0.26666666666666666,6,3,2
88,N-sens (n=2/trt),Jaccard (incidence),2,1.5954404267311326,0.5154162919607405,0.26666666666666666,6,3,2
88,N-sens (n=2/trt),Gower (sqrt→z),2,1.8631066658369233,0.5539838164405295,0.2,6,3,2
88,N-sens (n=2/trt),Gower (prop→z),2,1.3895139798281468,0.4808815563892125,0.26666666666666666,6,3,2
89,N-sens (n=2/trt),Jaccard (incidence),2,4.831891526369258,0.7631039644704545,0.06666666666666667,6,3,2
89,N-sens (n=2/trt),Gower (sqrt→z),2,4.786229384375692,0.7613831904180555,0.06666666666666667,6,3,2
89,N-sens (n=2/trt),Gower (prop→z),2,3.3303995800982054,0.6894666838370537,0.06666666666666667,6,3,2
90,N-sens (n=2/trt),Jaccard (incidence),2,0.9534487943824355,0.3886157300553856,0.4666666666666667,6,3,2
90,N-sens (n=2/trt),Gower (sqrt→z),2,3.741426800537226,0.7138183824590939,0.2,6,3,2
90,N-sens (n=2/trt),Gower (prop→z),2,1.1465680722198088,0.43322825672045717,0.5333333333333333,6,3,2
91,N-sens (n=2/trt),Jaccard (incidence),2,3.01346520425212,0.6676611135526523,0.06666666666666667,6,3,2
91,N-sens (n=2/trt),Gower (sqrt→z),2,5.324212505132727,0.7801944182025694,0.06666666666666667,6,3,2
91,N-sens (n=2/trt),Gower (prop→z),2,2.2048535186275133,0.5951256932404485,0.13333333333333333,6,3,2
92,N-sens (n=2/trt),Jaccard (incidence),2,1.1611784182624214,0.43633993508056335,0.4666666666666667,6,3,2
92,N-sens (n=2/trt),Gower (sqrt→z),2,2.83300009845451,0.6538195324447328,0.06666666666666667,6,3,2
92,N-sens (n=2/trt),Gower (prop→z),2,1.0039986408648864,0.4009581413023862,0.5333333333333333,6,3,2
93,N-sens (n=2/trt),Jaccard (incidence),2,1.4819820088439821,0.4969788564950124,0.4666666666666667,6,3,2
93,N-sens (n=2/trt),Gower (sqrt→z),2,4.150138974834837,0.7345198044365187,0.2,6,3,2
93,N-sens (n=2/trt),Gower (prop→z),2,1.3195582149657137,0.4680017628157962,0.3333333333333333,6,3,2
94,N-sens (n=2/trt),Jaccard (incidence),2,1.6394164251866032,0.5222041943955105,0.2,6,3,2
94,N-sens (n=2/trt),Gower (sqrt→z),2,3.6115525220198537,0.7065470826058795,0.06666666666666667,6,3,2
94,N-sens (n=2/trt),Gower (prop→z),2,1.9081140445760976,0.5598738832149114,0.06666666666666667,6,3,2
95,N-sens (n=2/trt),Jaccard (incidence),2,1.9991411795742744,0.5713233839331688,0.2,6,3,2
95,N-sens (n=2/trt),Gower (sqrt→z),2,1.9257629641017646,0.5621413344360502,0.2,6,3,2
95,N-sens (n=2/trt),Gower (prop→z),2,1.4250105866591782,0.48718134326028684,0.2,6,3,2
96,N-sens (n=2/trt),Jaccard (incidence),2,1.2023072799413588,0.4449187880541289,0.4,6,3,2
96,N-sens (n=2/trt),Gower (sqrt→z),2,3.279418820714544,0.6861543094949474,0.06666666666666667,6,3,2
96,N-sens (n=2/trt),Gower (prop→z),2,1.3319754261561607,0.47033438703387703,0.2,6,3,2
97,N-sens (n=2/trt),Jaccard (incidence),2,1.655206187034141,0.5245952527083553,0.3333333333333333,6,3,2
97,N-sens (n=2/trt),Gower (sqrt→z),2,2.955369788521978,0.6633276088857243,0.13333333333333333,6,3,2
97,N-sens (n=2/trt),Gower (prop→z),2,1.9591312502577032,0.5663651097690349,0.13333333333333333,6,3,2
98,N-sens (n=2/trt),Jaccard (incidence),2,0.8213448087932534,0.3538228382453134,0.4666666666666667,6,3,2
98,N-sens (n=2/trt),Gower (sqrt→z),2,3.276095111317463,0.685935902648674,0.2,6,3,2
98,N-sens (n=2/trt),Gower (prop→z),2,0.8966348474849803,0.3741224277139697,0.6,6,3,2
99,N-sens (n=2/trt),Jaccard (incidence),2,2.6569983375479156,0.6391627135254513,0.06666666666666667,6,3,2
99,N-sens (n=2/trt),Gower (sqrt→z),2,5.203773709958583,0.7762454305741673,0.06666666666666667,6,3,2
99,N-sens (n=2/trt),Gower (prop→z),2,3.740613913051983,0.7137739919622427,0.06666666666666667,6,3,2
100,N-sens (n=2/trt),Jaccard (incidence),2,1.279055627902744,0.4602482998399001,0.5333333333333333,6,3,2
100,N-sens (n=2/trt),Gower (sqrt→z),2,3.775130506575447,0.7156468454893673,0.2,6,3,2
100,N-sens (n=2/trt),Gower (prop→z),2,0.9049447587475561,0.37628504998128603,0.6,6,3,2
101,N-sens (n=2/trt),Jaccard (incidence),2,2.6124646543347465,0.6352552237941003,0.13333333333333333,6,3,2
101,N-sens (n=2/trt),Gower (sqrt→z),2,4.358853159855364,0.743977198425463,0.06666666666666667,6,3,2
101,N-sens (n=2/trt),Gower (prop→z),2,1.4896633607253316,0.49827127036935676,0.2,6,3,2
102,N-sens (n=2/trt),Jaccard (incidence),2,1.0648966757928733,0.41518112048848416,0.4,6,3,2
102,N-sens (n=2/trt),Gower (sqrt→z),2,3.145851137494478,0.6771312821682541,0.06666666666666667,6,3,2
102,N-sens (n=2/trt),Gower (prop→z),2,1.1236750893422196,0.42828286700085855,0.4666666666666667,6,3,2
103,N-sens (n=2/trt),Jaccard (incidence),2,2.2520614985040184,0.6002197723576589,0.13333333333333333,6,3,2
103,N-sens (n=2/trt),Gower (sqrt→z),2,3.57592205874811,0.7044871882114854,0.06666666666666667,6,3,2
103,N-sens (n=2/trt),Gower (prop→z),2,1.7759581147605346,0.5421186878912073,0.13333333333333333,6,3,2
104,N-sens (n=2/trt),Jaccard (incidence),2,1.0576600975682717,0.41352644887170725,0.4666666666666667,6,3,2
104,N-sens (n=2/trt),Gower (sqrt→z),2,3.886443849476555,0.7215231343874925,0.2,6,3,2
104,N-sens (n=2/trt),Gower (prop→z),2,1.1882515137518301,0.44201649573088475,0.4666666666666667,6,3,2
105,N-sens (n=2/trt),Jaccard (incidence),2,1.4965600475966585,0.499426016440735,0.3333333333333333,6,3,2
105,N-sens (n=2/trt),Gower (sqrt→z),2,3.514132529564844,0.7008455617884956,0.13333333333333333,6,3,2
105,N-sens (n=2/trt),Gower (prop→z),2,2.056615696072249,0.578250750662624,0.06666666666666667,6,3,2
106,N-sens (n=2/trt),Jaccard (incidence),2,1.8157902818007725,0.5476191578722629,0.3333333333333333,6,3,2
106,N-sens (n=2/trt),Gower (sqrt→z),2,4.081455854204792,0.731252913364893,0.2,6,3,2
106,N-sens (n=2/trt),Gower (prop→z),2,2.3397998106996387,0.6093546346295877,0.2,6,3,2
107,N-sens (n=2/trt),Jaccard (incidence),2,1.6943926956932234,0.5304271757125086,0.13333333333333333,6,3,2
107,N-sens (n=2/trt),Gower (sqrt→z),2,4.1807721810628635,0.7359513896719315,0.06666666666666667,6,3,2
107,N-sens (n=2/trt),Gower (prop→z),2,1.5095558838799306,0.5015875903702461,0.2,6,3,2
108,N-sens (n=2/trt),Jaccard (incidence),2,1.7876832354427334,0.5437516656625212,0.06666666666666667,6,3,2
108,N-sens (n=2/trt),Gower (sqrt→z),2,3.4597104156972818,0.6975629876993297,0.06666666666666667,6,3,2
108,N-sens (n=2/trt),Gower (prop→z),2,1.1422480504038866,0.43230159644901084,0.26666666666666666,6,3,2
109,N-sens (n=2/trt),Jaccard (incidence),2,1.8604057449836042,0.5536253316316959,0.06666666666666667,6,3,2
109,N-sens (n=2/trt),Gower (sqrt→z),2,4.723202444552929,0.7589665428106189,0.06666666666666667,6,3,2
109,N-sens (n=2/trt),Gower (prop→z),2,2.460317985670419,0.621242535213729,0.06666666666666667,6,3,2
110,N-sens (n=2/trt),Jaccard (incidence),2,0.48029194520726387,0.24253592828556142,0.9333333333333333,6,3,2
110,N-sens (n=2/trt),Gower (sqrt→z),2,1.773002779131491,0.541705247070388,0.3333333333333333,6,3,2
110,N-sens (n=2/trt),Gower (prop→z),2,0.5674517825550567,0.2744691737641264,0.8666666666666667,6,3,2
111,N-sens (n=2/trt),Jaccard (incidence),2,2.6009391876285437,0.6342301284239704,0.06666666666666667,6,3,2
111,N-sens (n=2/trt),Gower (sqrt→z),2,5.104492501531499,0.7728818679630313,0.06666666666666667,6,3,2
111,N-sens (n=2/trt),Gower (prop→z),2,2.7185364864070354,0.6444264486431968,0.06666666666666667,6,3,2
112,N-sens (n=2/trt),Jaccard (incidence),2,3.0092889469135407,0.6673533194126536,0.13333333333333333,6,3,2
112,N-sens (n=2/trt),Gower (sqrt→z),2,4.1706012232124134,0.7354777842850593,0.06666666666666667,6,3,2
112,N-sens (n=2/trt),Gower (prop→z),2,1.9728444052106173,0.5680773956502582,0.13333333333333333,6,3,2
113,N-sens (n=2/trt),Jaccard (incidence),2,1.2608930831131906,0.4566975413953387,0.26666666666666666,6,3,2
113,N-sens (n=2/trt),Gower (sqrt→z),2,2.7607652884020992,0.6479505679219095,0.06666666666666667,6,3,2
113,N-sens (n=2/trt),Gower (prop→z),2,1.846282842919894,0.5517414186389779,0.13333333333333333,6,3,2
114,N-sens (n=2/trt),Jaccard (incidence),2,3.5155930360301313,0.7009326735194493,0.13333333333333333,6,3,2
114,N-sens (n=2/trt),Gower (sqrt→z),2,4.679438440123325,0.7572594962253457,0.06666666666666667,6,3,2
114,N-sens (n=2/trt),Gower (prop→z),2,2.5719751146081014,0.6316283970845523,0.06666666666666667,6,3,2
115,N-sens (n=2/trt),Jaccard (incidence),2,1.9158754811259469,0.5608739228674788,0.13333333333333333,6,3,2
115,N-sens (n=2/trt),Gower (sqrt→z),2,4.293781580111702,0.7411017348066683,0.06666666666666667,6,3,2
115,N-sens (n=2/trt),Gower (prop→z),2,2.457738651464854,0.6209956917077346,0.2,6,3,2
116,N-sens (n=2/trt),Jaccard (incidence),2,2.6108344267159618,0.6351105774896628,0.13333333333333333,6,3,2
116,N-sens (n=2/trt),Gower (sqrt→z),2,4.372767756630118,0.7445838040663942,0.06666666666666667,6,3,2
116,N-sens (n=2/trt),Gower (prop→z),2,1.3372518765894919,0.4713194086232944,0.2,6,3,2
117,N-sens (n=2/trt),Jaccard (incidence),2,0.6112225390227156,0.28951118497704664,0.8666666666666667,6,3,2
117,N-sens (n=2/trt),Gower (sqrt→z),2,2.954301663616015,0.6632468761035156,0.2,6,3,2
117,N-sens (n=2/trt),Gower (prop→z),2,0.8073788502161335,0.34991169748327455,0.8,6,3,2
118,N-sens (n=2/trt),Jaccard (incidence),2,1.3225846143526898,0.46857217588001376,0.4666666666666667,6,3,2
118,N-sens (n=2/trt),Gower (sqrt→z),2,2.992083811202011,0.6660792489535889,0.13333333333333333,6,3,2
118,N-sens (n=2/trt),Gower (prop→z),2,1.2610778595988936,0.45673390021029403,0.4666666666666667,6,3,2
119,N-sens (n=2/trt),Jaccard (incidence),2,1.0705779097110513,0.416473628621274,0.4666666666666667,6,3,2
119,N-sens (n=2/trt),Gower (sqrt→z),2,3.8593348710679094,0.720114522401339,0.13333333333333333,6,3,2
119,N-sens (n=2/trt),Gower (prop→z),2,1.3351820306060194,0.4709334413778803,0.26666666666666666,6,3,2
120,N-sens (n=2/trt),Jaccard (incidence),2,2.154793458312772,0.5895800906099705,0.13333333333333333,6,3,2
120,N-sens (n=2/trt),Gower (sqrt→z),2,3.6126413879593082,0.7066095808063864,0.06666666666666667,6,3,2
120,N-sens (n=2/trt),Gower (prop→z),2,1.904033858423633,0.559346333677588,0.13333333333333333,6,3,2
121,N-sens (n=2/trt),Jaccard (incidence),2,2.0161007862837828,0.5733910683529151,0.2,6,3,2
121,N-sens (n=2/trt),Gower (sqrt→z),2,4.783432786710653,0.761276988086437,0.2,6,3,2
121,N-sens (n=2/trt),Gower (prop→z),2,2.433258371681194,0.6186367997587573,0.13333333333333333,6,3,2
122,N-sens (n=2/trt),Jaccard (incidence),2,0.9931666045374117,0.39835549005425824,0.4666666666666667,6,3,2
122,N-sens (n=2/trt),Gower (sqrt→z),2,2.9158282793921813,0.6603128778806434,0.13333333333333333,6,3,2
122,N-sens (n=2/trt),Gower (prop→z),2,1.0146646308598386,0.40349898686605173,0.4,6,3,2
123,N-sens (n=2/trt),Jaccard (incidence),2,1.8383904035316234,0.5506816703004008,0.13333333333333333,6,3,2
123,N-sens (n=2/trt),Gower (sqrt→z),2,3.3152196380644967,0.6884877300004254,0.06666666666666667,6,3,2
123,N-sens (n=2/trt),Gower (prop→z),2,2.1647424688437855,0.590694294960037,0.06666666666666667,6,3,2
124,N-sens (n=2/trt),Jaccard (incidence),2,0.7950504028302482,0.3464195827027567,0.8,6,3,2
124,N-sens (n=2/trt),Gower (sqrt→z),2,3.7168564931676906,0.712470526654415,0.2,6,3,2
124,N-sens (n=2/trt),Gower (prop→z),2,0.9546261400643052,0.3889089765984878,0.5333333333333333,6,3,2
125,N-sens (n=2/trt),Jaccard (incidence),2,1.3786173663923407,0.47891650432169397,0.26666666666666666,6,3,2
125,N-sens (n=2/trt),Gower (sqrt→z),2,3.1779115331605268,0.6793440856316155,0.06666666666666667,6,3,2
125,N-sens (n=2/trt),Gower (prop→z),2,1.3910414979439372,0.4811558391442059,0.13333333333333333,6,3,2
126,N-sens (n=2/trt),Jaccard (incidence),2,1.6545123110452973,0.5244906812543232,0.4666666666666667,6,3,2
126,N-sens (n=2/trt),Gower (sqrt→z),2,3.3927489409182234,0.6934238772287191,0.2,6,3,2
126,N-sens (n=2/trt),Gower (prop→z),2,2.436924074909516,0.6189918902526779,0.2,6,3,2
127,N-sens (n=2/trt),Jaccard (incidence),2,1.195130107950074,0.4434405984426089,0.3333333333333333,6,3,2
127,N-sens (n=2/trt),Gower (sqrt→z),2,3.74433898238771,0.7139772991338824,0.13333333333333333,6,3,2
127,N-sens (n=2/trt),Gower (prop→z),2,1.5447881147019997,0.5073548820171979,0.2,6,3,2
128,N-sens (n=2/trt),Jaccard (incidence),2,0.8810504880467516,0.37002595806756877,0.4666666666666667,6,3,2
128,N-sens (n=2/trt),Gower (sqrt→z),2,2.286383752181555,0.6038436412749333,0.26666666666666666,6,3,2
128,N-sens (n=2/trt),Gower (prop→z),2,0.7833869108230014,0.34308110776576417,0.8,6,3,2
129,N-sens (n=2/trt),Jaccard (incidence),2,1.4565340091712935,0.49264916441111894,0.3333333333333333,6,3,2
129,N-sens (n=2/trt),Gower (sqrt→z),2,2.5625949863776003,0.630777863648803,0.06666666666666667,6,3,2
129,N-sens (n=2/trt),Gower (prop→z),2,1.2859715782834884,0.46158819002590457,0.26666666666666666,6,3,2
130,N-sens (n=2/trt),Jaccard (incidence),2,1.1002402053385527,0.4231302181543265,0.4,6,3,2
130,N-sens (n=2/trt),Gower (sqrt→z),2,3.9998573510969164,0.7272656535899367,0.2,6,3,2
130,N-sens (n=2/trt),Gower (prop→z),2,1.0874644970190284,0.4202819007842915,0.4666666666666667,6,3,2
131,N-sens (n=2/trt),Jaccard (incidence),2,1.0885636074863307,0.42052805051346576,0.4,6,3,2
131,N-sens (n=2/trt),Gower (sqrt→z),2,3.770746967607938,0.7154103565930132,0.2,6,3,2
131,N-sens (n=2/trt),Gower (prop→z),2,1.2633349140057777,0.4571776325781755,0.3333333333333333,6,3,2
132,N-sens (n=2/trt),Jaccard (incidence),2,0.7434816092898875,0.33139634673680973,0.8666666666666667,6,3,2
132,N-sens (n=2/trt),Gower (sqrt→z),2,1.6573938448649859,0.524924645546035,0.13333333333333333,6,3,2
132,N-sens (n=2/trt),Gower (prop→z),2,0.8951008389435151,0.3737215671213017,0.5333333333333333,6,3,2
133,N-sens (n=2/trt),Jaccard (incidence),2,3.0111274952352063,0.6674888923923461,0.13333333333333333,6,3,2
133,N-sens (n=2/trt),Gower (sqrt→z),2,5.061158151280181,0.7713818253706737,0.06666666666666667,6,3,2
133,N-sens (n=2/trt),Gower (prop→z),2,2.8478638299032495,0.6550029948768247,0.06666666666666667,6,3,2
134,N-sens (n=2/trt),Jaccard (incidence),2,1.3199597226386626,0.46807750906582596,0.26666666666666666,6,3,2
134,N-sens (n=2/trt),Gower (sqrt→z),2,2.8468682045005496,0.6549239752778866,0.06666666666666667,6,3,2
134,N-sens (n=2/trt),Gower (prop→z),2,1.203979650316436,0.44526209735917904,0.26666666666666666,6,3,2
135,N-sens (n=2/trt),Jaccard (incidence),2,1.9247363292359305,0.5620100773320977,0.2,6,3,2
135,N-sens (n=2/trt),Gower (sqrt→z),2,4.229732625916626,0.7382076794970805,0.06666666666666667,6,3,2
135,N-sens (n=2/trt),Gower (prop→z),2,1.9991750821287793,0.5713275372641683,0.13333333333333333,6,3,2
136,N-sens (n=2/trt),Jaccard (incidence),2,1.6943694510223641,0.5304237587421449,0.3333333333333333,6,3,2
136,N-sens (n=2/trt),Gower (sqrt→z),2,2.756230234707969,0.6475754559121214,0.2,6,3,2
136,N-sens (n=2/trt),Gower (prop→z),2,1.8452765848758521,0.5516065826121618,0.13333333333333333,6,3,2
137,N-sens (n=2/trt),Jaccard (incidence),2,2.518010740368647,0.6266809381743025,0.06666666666666667,6,3,2
137,N-sens (n=2/trt),Gower (sqrt→z),2,4.130666681538578,0.7336017056527088,0.06666666666666667,6,3,2
137,N-sens (n=2/trt),Gower (prop→z),2,3.004924351494943,0.6670310347159925,0.13333333333333333,6,3,2
138,N-sens (n=2/trt),Jaccard (incidence),2,3.4170254450161424,0.6949375152165648,0.06666666666666667,6,3,2
138,N-sens (n=2/trt),Gower (sqrt→z),2,5.349740309494668,0.7810135958116842,0.06666666666666667,6,3,2
138,N-sens (n=2/trt),Gower (prop→z),2,2.7233987492702103,0.6448358090130147,0.06666666666666667,6,3,2
139,N-sens (n=2/trt),Jaccard (incidence),2,0.4311709779875171,0.2232691889543838,0.9333333333333333,6,3,2
139,N-sens (n=2/trt),Gower (sqrt→z),2,2.0304843035865625,0.5751291123214527,0.06666666666666667,6,3,2
139,N-sens (n=2/trt),Gower (prop→z),2,0.7795357746714572,0.3419712835100425,0.8,6,3,2
140,N-sens (n=2/trt),Jaccard (incidence),2,1.2822280904485104,0.4608637569473351,0.3333333333333333,6,3,2
140,N-sens (n=2/trt),Gower (sqrt→z),2,3.321783354005743,0.6889117801707411,0.2,6,3,2
140,N-sens (n=2/trt),Gower (prop→z),2,1.942636194642474,0.5642873904787437,0.13333333333333333,6,3,2
141,N-sens (n=2/trt),Jaccard (incidence),2,0.685809638539322,0.31375542794184846,0.8666666666666667,6,3,2
141,N-sens (n=2/trt),Gower (sqrt→z),2,2.4957088336840014,0.6245972711137173,0.06666666666666667,6,3,2
141,N-sens (n=2/trt),Gower (prop→z),2,0.9081491990754408,0.3771150057579929,0.6,6,3,2
142,N-sens (n=2/trt),Jaccard (incidence),2,1.8554720530680282,0.5529690081523712,0.06666666666666667,6,3,2
142,N-sens (n=2/trt),Gower (sqrt→z),2,3.250267115698642,0.6842282837016022,0.06666666666666667,6,3,2
142,N-sens (n=2/trt),Gower (prop→z),2,1.4207305308328242,0.4864298557620493,0.2,6,3,2
143,N-sens (n=2/trt),Jaccard (incidence),2,0.9699000908054652,0.39268798540315397,0.4666666666666667,6,3,2
143,N-sens (n=2/trt),Gower (sqrt→z),2,2.7794469475257286,0.6494874177918566,0.13333333333333333,6,3,2
143,N-sens (n=2/trt),Gower (prop→z),2,0.9575252575795455,0.38962987445452624,0.6,6,3,2
144,N-sens (n=2/trt),Jaccard (incidence),2,2.040348963445136,0.5763129523423193,0.2,6,3,2
144,N-sens (n=2/trt),Gower (sqrt→z),2,3.2099702887511508,0.6815266534520487,0.06666666666666667,6,3,2
144,N-sens (n=2/trt),Gower (prop→z),2,1.9870906688236383,0.5698419850648674,0.06666666666666667,6,3,2
145,N-sens (n=2/trt),Jaccard (incidence),2,1.252063950580587,0.4549545261535242,0.26666666666666666,6,3,2
145,N-sens (n=2/trt),Gower (sqrt→z),2,2.3816182494291533,0.6135632348130585,0.06666666666666667,6,3,2
145,N-sens (n=2/trt),Gower (prop→z),2,1.1841788826912838,0.4411698826510289,0.4666666666666667,6,3,2
146,N-sens (n=2/trt),Jaccard (incidence),2,1.0679581739624662,0.41587833664539875,0.4666666666666667,6,3,2
146,N-sens (n=2/trt),Gower (sqrt→z),2,3.231249348573598,0.6829590052250728,0.06666666666666667,6,3,2
146,N-sens (n=2/trt),Gower (prop→z),2,1.4876081150485032,0.49792611941153203,0.13333333333333333,6,3,2
147,N-sens (n=2/trt),Jaccard (incidence),2,0.9099863473881561,0.37758983505212046,0.6,6,3,2
147,N-sens (n=2/trt),Gower (sqrt→z),2,3.229981661139,0.682874034729599,0.13333333333333333,6,3,2
147,N-sens (n=2/trt),Gower (prop→z),2,1.1004378545537392,0.42317406379341654,0.3333333333333333,6,3,2
148,N-sens (n=2/trt),Jaccard (incidence),2,3.7446648798424245,0.7139950722561575,0.13333333333333333,6,3,2
148,N-sens (n=2/trt),Gower (sqrt→z),2,3.815518577382038,0.7178074014485395,0.06666666666666667,6,3,2
148,N-sens (n=2/trt),Gower (prop→z),2,2.861895308032022,0.6561127917862012,0.06666666666666667,6,3,2
149,N-sens (n=2/trt),Jaccard (incidence),2,1.4816190687605286,0.4969176258241613,0.26666666666666666,6,3,2
149,N-sens (n=2/trt),Gower (sqrt→z),2,3.507602200047317,0.7004554395343491,0.06666666666666667,6,3,2
149,N-sens (n=2/trt),Gower (prop→z),2,1.374795156194232,0.4782236929932221,0.3333333333333333,6,3,2
150,N-sens (n=2/trt),Jaccard (incidence),2,2.776957694851488,0.6492834142816822,0.13333333333333333,6,3,2
150,N-sens (n=2/trt),Gower (sqrt→z),2,3.7106024415376404,0.7121254179665735,0.06666666666666667,6,3,2
150,N-sens (n=2/trt),Gower (prop→z),2,2.3985510693732466,0.6152416697106013,0.06666666666666667,6,3,2
151,N-sens (n=2/trt),Jaccard (incidence),2,1.4429782898621044,0.49031224417551383,0.26666666666666666,6,3,2
151,N-sens (n=2/trt),Gower (sqrt→z),2,3.149176061220334,0.6773621862781696,0.06666666666666667,6,3,2
151,N-sens (n=2/trt),Gower (prop→z),2,1.3486927055841704,0.4734426787910067,0.13333333333333333,6,3,2
152,N-sens (n=2/trt),Jaccard (incidence),2,5.334958768103265,0.7805400074979154,0.06666666666666667,6,3,2
152,N-sens (n=2/trt),Gower (sqrt→z),2,4.872035543750142,0.7645964166864638,0.06666666666666667,6,3,2
152,N-sens (n=2/trt),Gower (prop→z),2,2.402535962736864,0.6156345478113047,0.06666666666666667,6,3,2
153,N-sens (n=2/trt),Jaccard (incidence),2,0.9706201885650088,0.39286499521756385,0.4,6,3,2
153,N-sens (n=2/trt),Gower (sqrt→z),2,3.209734903421809,0.6815107366424825,0.13333333333333333,6,3,2
153,N-sens (n=2/trt),Gower (prop→z),2,1.0595992463725636,0.4139707604126765,0.4,6,3,2
154,N-sens (n=2/trt),Jaccard (incidence),2,1.666036319249822,0.526221480505499,0.4,6,3,2
154,N-sens (n=2/trt),Gower (sqrt→z),2,2.5360697010983375,0.628351314252129,0.13333333333333333,6,3,2
154,N-sens (n=2/trt),Gower (prop→z),2,1.892545579643841,0.5578541349597802,0.2,6,3,2
155,N-sens (n=2/trt),Jaccard (incidence),2,1.7136142916824173,0.5332358323516455,0.13333333333333333,6,3,2
155,N-sens (n=2/trt),Gower (sqrt→z),2,4.526663438703553,0.7511060613793495,0.06666666666666667,6,3,2
155,N-sens (n=2/trt),Gower (prop→z),2,2.2827989090756318,0.6034682159812347,0.13333333333333333,6,3,2
156,N-sens (n=2/trt),Jaccard (incidence),2,3.2031759666928146,0.6810665791323193,0.06666666666666667,6,3,2
156,N-sens (n=2/trt),Gower (sqrt→z),2,3.9565344580855575,0.7251002423750331,0.06666666666666667,6,3,2
156,N-sens (n=2/trt),Gower (prop→z),2,1.6610441047654054,0.5254732454575095,0.13333333333333333,6,3,2
157,N-sens (n=2/trt),Jaccard (incidence),2,1.1883285999513666,0.44203249557098934,0.4666666666666667,6,3,2
157,N-sens (n=2/trt),Gower (sqrt→z),2,3.1589913944242505,0.6780419037057768,0.06666666666666667,6,3,2
157,N-sens (n=2/trt),Gower (prop→z),2,1.1651459054580353,0.4371790313888244,0.3333333333333333,6,3,2
158,N-sens (n=2/trt),Jaccard (incidence),2,2.3411483353731906,0.6094917797923922,0.13333333333333333,6,3,2
158,N-sens (n=2/trt),Gower (sqrt→z),2,4.111362738209103,0.7326852549049906,0.06666666666666667,6,3,2
158,N-sens (n=2/trt),Gower (prop→z),2,1.6739502011571445,0.5274027930705601,0.13333333333333333,6,3,2
159,N-sens (n=2/trt),Jaccard (incidence),2,3.328319890754952,0.6893329286503712,0.06666666666666667,6,3,2
159,N-sens (n=2/trt),Gower (sqrt→z),2,5.710668214349009,0.7919748967210769,0.06666666666666667,6,3,2
159,N-sens (n=2/trt),Gower (prop→z),2,2.010370234844604,0.5726946448238668,0.06666666666666667,6,3,2
160,N-sens (n=2/trt),Jaccard (incidence),2,0.9756902248201497,0.3941083642203378,0.5333333333333333,6,3,2
160,N-sens (n=2/trt),Gower (sqrt→z),2,3.718432955089382,0.7125573878386049,0.2,6,3,2
160,N-sens (n=2/trt),Gower (prop→z),2,1.2860159787271463,0.4615967706382975,0.26666666666666666,6,3,2
161,N-sens (n=2/trt),Jaccard (incidence),2,1.0701603995804714,0.4163788375835042,0.4666666666666667,6,3,2
161,N-sens (n=2/trt),Gower (sqrt→z),2,2.458208241598147,0.6210406556592973,0.2,6,3,2
161,N-sens (n=2/trt),Gower (prop→z),2,1.0216054212457812,0.4051408728099356,0.6,6,3,2
162,N-sens (n=2/trt),Jaccard (incidence),2,2.250685302616992,0.6000730855896137,0.2,6,3,2
162,N-sens (n=2/trt),Gower (sqrt→z),2,5.1656712315030004,0.7749663990460909,0.06666666666666667,6,3,2
162,N-sens (n=2/trt),Gower (prop→z),2,2.51388014587546,0.6262967638579457,0.13333333333333333,6,3,2
